en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Ailment Boost	状態異常成功率ＵＰ	상태 이상 성공률 UP	异常状态成功率ＵＰ	異常狀態成功率ＵＰ	Statuseffekt-Boost	Potenciación de estado alterado	Boost altération	Potenzia alterazioni	Premia do efektu	Reforçar Aflição	Увеличение нег. эффектов	Rahatsızlık Güçlendirici
Hama Boost	ハマ成功率ＵＰ	하마 성공률 UP	哈玛成功率ＵＰ	哈瑪成功率ＵＰ	Hama-Boost	Potenciación de Hama	Boost Hama	Potenzia Hama	Premia Hama	Reforçar Hama	Увеличение Хама	Hama Güçlendirici
Mudo Boost	ムド成功率ＵＰ	무드 성공률 UP	姆多成功率ＵＰ	姆多成功率ＵＰ	Mudo-Boost	Potenciación de Mudo	Boost Mudo	Potenzia Mudo	Premia Mudo	Reforçar Mudo	Увеличение Мудо	Mudo Güçlendirici
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Auto Tarukaja	タルカジャオート	타루카쟈 오토	自动塔尔卡加	自動塔爾卡加	Auto-Tarukaja	Autotarukaja	Auto-Tarukaja	Auto Tarukaja	Autom. Tarukaja	Auto Tarukaja	Авто-Тарукайя	Otomatik Tarukaja
Auto Rakukaja	ラクカジャオート	라쿠카쟈 오토	自动拉库卡加	自動拉庫卡加	Auto-Rakukaja	Autorakukaja	Auto-Rakukaja	Auto Rakukaja	Autom. Rakukaja	Auto Rakukaja	Авто-Ракукайя	Otomatik Rakukaja
Auto Sukukaja	スクカジャオート	스쿠카쟈 오토	自动斯库卡加	自動斯庫卡加	Auto-Sukukaja	Autosukukaja	Auto-Sukukaja	Auto Sukukaja	Autom. Sukukaja	Auto Sukukaja	Авто-Сукукайя	Otomatik Sukukaja
Auto Mataru	マハタルカオート	마하타루카 오토	自动玛哈塔尔卡	自動瑪哈塔爾卡	Auto-Mataru	Automataru	Auto-Mataru	Auto Mataru	Autom. Mataru	Auto Mataru	Авто-Матару	Otomatik Mataru
Auto Maraku	マハラクカオート	마하라쿠카 오토	自动玛哈拉库卡	自動瑪哈拉庫卡	Auto-Maraku	Automaraku	Auto-Maraku	Auto Maraku	Autom. Maraku	Auto Maraku	Авто-Мараку	Otomatik Maraku
Auto Masuku	マハスクカオート	마하스쿠카 오토	自动玛哈斯库卡	自動瑪哈斯庫卡	Auto-Masaku	Automasuku	Auto-Masuku	Auto Masuku	Autom. Masuku	Auto Masuku	Авто-Масуку	Otomatik Masuku
Auto Rebellion	リベリオンオート	리벨리온 오토	自动反叛	自動反叛	Auto-Rebellion	Autorrebelión	Auto-Rébellion	Auto Ribellione	Autom. Rebelia	Auto Rebelião	Авто-Бунт	Otomatik İsyan
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Sharp Student	コーチング	코칭	指导	教練	Auf Zack	Estudiante inteligente	Élève brillant	Studente in gamba	Pilny uczeń	Discente Sagaz	Приверженец	Zeki Öğrenci
Apt Pupil	アドバイス	어드바이스	建言	建言	Begabter Schüler	Alumno hábil	Disciple doué	Discepolo sagace	Zdolny uczeń	Aprendiz Hábil	Адепт	Akıllı Öğrenci
Endure	食いしばり	이 악물기	坚忍	強忍	Aushalten	Último aliento	Résilience	Stoicismo	Wytrwałość	Perseverança	Стойкость	Mukavemet
Enduring Soul	不屈の闘志	불굴의 투지	不屈斗志	不屈鬥志	Aushaltende Seele	Alma inmortal	Âme coriace	Resurrezione	Wytrwała dusza	Alma Pertinaz	Стойкий дух	Dayanma Ruhu
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Life Aid	勝利の息吹	승리의 숨결	胜利气息	勝利氣息	Lebensrettung	Ayuda vital	Coup de pouce	Supporto medico	Tchnienie życia	Auxílio Vital	Подмога жизни	Can Desteği
Victory Cry	勝利の雄たけび	승리의 포효	胜利咆哮	勝利咆哮	Siegesschrei	Grito victorioso	Cri de victoire	Urla di trionfo	Okrzyk zwycięstwa	Brado de Vitória	Победный клич	Zafer Çığlığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Divine Grace	神々の加護	신들의 가호	诸神庇佑	諸神庇佑	Gottesanmut	Gracia divina	Grâce divine	Grazia divina	Boska łaska	Graça Divina	Святая благодать	İlahi Lütuf
Angelic Grace	大天使の加護	대천사의 가호	大天使的庇佑	大天使的庇佑	Engelsanmut	Gracia angelical	Grâce angélique	Grazia angelica	Anielska łaska	Graça Angelical	Ангельская благодать	Meleklerin Lütfu
Raging Tiger	大虎	대호	大虎	大虎	Zorniger Tiger	Tigre furioso	Tigre déchaîné	Tigre furiosa	Oszalały tygrys	Tigre Enfurecido	Яростный тигр	Öfkeli Kaplan
Vidyaraja's Blessing	明王の加護	명왕의 가호	明王的庇佑	明王的庇佑	Vidyarajas Segen	Bendición de Vidyaraja	Bénédiction Vidyaraja	Benedizione di Vidyaraja	Błogosławieństwo Vidyarajy	Bênção de Vidyaraja	Наставление видья-раджи	Vidyaraja'nın Lütfu
Growth 1	ローグロウ	로우 그로우	初级成长	初級成長	Wachstum 1	Crecimiento 1	Essor 1	Crescita 1	Wzrost 1	Crescimento 1	Рост 1	Geliştirme 1
Growth 2	ミドルグロウ	미들 그로우	中级成长	中級成長	Wachstum 2	Crecimiento 2	Essor 2	Crescita 2	Wzrost 2	Crescimento 2	Рост 2	Geliştirme 2
Growth 3	ハイグロウ	하이 그로우	高级成长	高級成長	Wachstum 3	Crecimiento 3	Essor 3	Crescita 3	Wzrost 3	Crescimento 3	Рост 3	Geliştirme 3
Ali Dance	アリ・ダンス	알리 댄스	蚁之舞	蟻之舞	Schwächetanz	Baile evasivo	Danse d'Ali	Danza di Ali	Taniec Ali	Dança de Ali	Танец Али	Ali Dansı
Firm Stance	仁王立ち	인왕 자세	不动如山	不動如山	Standfeste Haltung	Posición firme	Posture ferme	Strenua resistenza	Pewna postawa	Postura Firme	Твердая стойка	Sağlam Duruş
Survive Light	光からの生還	빛에서의 생환	光明生还	光明生還	Licht überleben	Sobrevivir a luz	Survie à la lumière	Sopravvive luce	Przetrwanie światła	Atenuar Luz	Выживание в свете	Işıktan Kurtulma
Endure Light	光からの大生還	빛에서의 대생환	光明大生还	光明大生還	Licht aushalten	Resistir luz	Résilience lumière	Sopporta luce	Wytrwałość w świetle	Impedir Luz	Стойкость к свету	Işığa Mukavemet
Survive Dark	闇からの生還	어둠에서의 생환	黑暗生还	黑闇生還	Dunkelheit überl.	Sobrevivir a oscuridad	Survie à l'ombre	Sopravvive oscurità	Przetrwanie mroku	Atenuar Trevas	Выживание во тьме	Karanlıktan Kurtulma
Endure Dark	闇からの大生還	어둠에서의 대생환	黑暗大生还	黑闇大生還	Dunkelheit aush.	Resistir oscuridad	Résilience ombre	Sopporta oscurità	Wytrwałość w mroku	Impedir Trevas	Стойкость к тьме	Karanlığa Mukavemet
Survival Trick	生還トリック	생환 트릭	生还把戏	生還把戲	Überlebenstrick	Truco de supervivencia	Survie prodigieuse	Sopravvissuto	Sztuczka survivalowa	Truque Vital	Секрет долголетия	Kurtulma Numarası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arms Master	武道の素養	무도의 소양	武道的资质	武道的資質	Waffenmeister	As de las armas	Maître des armes	+Signore delle armi	Mistrz broni	Domínio Armígero	Мастер-оружейник	Silah Ustası
Spell Master	魔術の素養	마술의 소양	魔术的资质	魔術的資質	Zaubermeister	As de los hechizos	Maître des sorts	Signore della magia	Mistrz zaklęć	Domínio Mágico	Мастер-заклинатель	Sihir Ustası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Almighty Boost	万能ブースタ	만능 부스터	万能强化	萬能強化	Allmacht-Boost	Potenciación de ataque todopoderoso	Boost absolu	Potenzia divino	Premia do wszechmocnych	Reforço Onipotente	Увеличение всемогущей магии	Yücelik Güçlendirici
Almighty Amp	万能ハイブースタ	만능 하이부스터	高级万能强化	高級萬能強化	Allmacht-Verstärkung	Amplificación de ataque todopoderoso	Ampli. absolu	Amplifica divino	Wzmocnienie wszechmocnych	Ampliar Onipotente	Усиление всемогущей магии	Yücelik Arttırıcı
Magic Ability	魔導の才能	마도의 재능	魔导才能	魔導才能	Magiefähigkeit	Habilidad mágica	Capacité magique	Abilità magica	Magiczna umiejętność	Habilidade Mágica	Способность к магии	Büyü Becerisi
Magic Mastery	魔導の極意	마도의 극의	魔导精髓	魔導極意	Magiermeisterschaft	Dominio mágico	Maîtrise magique	Maestria magica	Mistrzostwo magii	Maestria Mágica	Мастерство магии	Büyü Ustalığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Fast Heal	急速回復	급속 회복	急速恢复	急速恢復	Schnelles Heilen	Curación rápida	Soin éclair	Guarigione rapida	Szybkie leczenie	Cura Rápida	Быстрое лечение	Hızlı Şifa
Insta-Heal	瞬間回復	순간 회복	瞬间恢复	瞬間恢復	Sofortheilung	Curación instantánea	Soin instantané	Guarigione istantanea	Natychmiastowe leczenie	Cura Imediata	Мгновенное лечение	Hemen Şifa
Resist Phys	物理耐性	물리 내성	物理耐性	物理耐性	Körperlich widerstehen	Resistir físico	Résist. phys.	Resiste att. fisici	Odporność na fizyczne	Resistir Físico	Сопрот. физ. урону	Fiziksel Direnci
Null Phys	物理無効	물리 무효	物理无效	物理無效	Körperlich aufheben	Anular físico	Annulation phys.	Annulla att. fisici	Całkowita odporność na fizyczne	Anular Físico	Блок физ. урона	Fiziksel Sıfırlayıcı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Slash Driver	斬撃メガブースタ	참격 메가부스터	终极斩击强化	特級斬擊強化	Hieb-Antrieb	Intensificador de corte	Furie taillade	Supermegataglio	Robot – cięcia	Impulsionar Corte	Стимул рассечения	Kesik Kuvvetlendirici
Strike Driver	打撃メガブースタ	타격 메가부스터	终极打击强化	特級打擊強化	Schlag-Antrieb	Intensificador de contundentes	Furie frappe	Supermegacolpo	Robot – uderzenia	Impulsionar Contusão	Стимул удара	Vuruş Kuvvetlendirici
Pierce Driver	貫通メガブースタ	관통 메가부스터	终极贯穿强化	特級貫穿強化	Durchbohren-Antrieb	Intensificador de perforación	Furie perforation	Supermegaperforazione	Robot – pchnięcia	Impulsionar Perfuração	Стимул пронзания	Delme Kuvvetlendirici
Fire Driver	火炎メガブースタ	화염 메가부스터	终极火焰强化	特級火焰強化	Feuer-Antrieb	Intensificador de fuego	Furie feu	Supermegafuoco	Robot – ogień	Impulsionar Fogo	Стимул огня	Ateş Kuvvetlendirici
Ice Driver	氷結メガブースタ	빙결 메가부스터	终极冰冻强化	特級冰凍強化	Eis-Antrieb	Intensificador de hielo	Furie Gel	Supermegaghiaccio	Robot – lód	Impulsionar Gelo	Стимул льда	Buz Kuvvetlendirici
Elec Driver	電撃メガブースタ	전격 메가부스터	终极电击强化	特級電擊強化	Elektro-Antrieb	Intensificador de electricidad	Méga élec.	Supermegaelettricità	Robot – elektryczność	Impulsionar Raio	Стимул молнии	Elektrik Kuvvetlendirici
Wind Driver	疾風メガブースタ	질풍 메가부스터	终极疾风强化	特級疾風強化	Wind-Antrieb	Intensificador de viento	Furie vent	Supermegavento	Robot – wiatr	Impulsionar Vento	Стимул ветра	Rüzgar Kuvvetlendirici
Light Driver	光メガブースタ	빛 메가부스터	终极光强化	特級光強化	Licht-Antrieb	Intensificador de luz	Furie lumière	Supermegaluce	Robot – światło	Impulsionar Luz	Стимул света	Işık Kuvvetlendirici
Dark Driver	闇メガブースタ	어둠 메가부스터	终极暗强化	特級闇強化	Dunkelheit-Antrieb	Intensificador de oscuridad	Furie ombre	Supermegaoscurità	Robot – mrok	Impulsionar Trevas	Стимул тьмы	Karanlık Kuvvetlendirici
Crit Rate Boost	クリティカルＵＰ	크리티컬 UP	暴击ＵＰ	暴擊ＵＰ	Krit.-Rate-Boost	Potenciación de críticos	Boost chances de crit.	Potenzia chance di critico	Premia do szansy na krytyczne	Reforçar Crítico	Увеличение шанса крит. удара	Kritik Oran Güçlendirici
Crit Rate Amp	クリティカル大ＵＰ	크리티컬 대폭 UP	暴击大ＵＰ	大暴擊ＵＰ	Krit.-Rateverst.	Amplificación de críticos	Ampli. chances de crit.	Amplifica chance di critico	Wzmocnienie szansy na krytyczne	Ampliar Crítico	Усиление шанса крит. удара	Kritik Oran Arttırıcı
Anti-Fire Master	防炎の心得	방염의 마음가짐	防炎诀窍	防炎訣竅	+Anti-Feuermeister	Maestro antifuego	Maître anti-feu	Ignifugo supremo	Okiełznanie ognia	Domínio Antifogo	Подавление огня	Anti Ateş Ustası
Anti-Ice Master	防氷の心得	방빙의 마음가짐	防冰诀窍	防冰訣竅	+Anti-Eismeister	Maestro antihielo	Maître anti-glace	Antighiaccio supremo	Okiełznanie lodu	Domínio Antigelo	Подавление льда	Anti Buz Ustası
Anti-Electric Master	防雷の心得	방뢰의 마음가짐	防雷诀窍	防雷訣竅	Anti-Elektromeister	Maestro antielectricidad	Maître anti-élec.	Isolamento supremo	Okiełznanie elektryczności	Domínio Antirraio	Подавление молнии	Anti Elektrik Ustası
Anti-Wind Master	防風の心得	방풍의 마음가짐	防风诀窍	防風訣竅	Anti-Windmeister	Maestro antiviento	Maître anti-vent	Antivento supremo	Okiełznanie wiatru	Domínio Antivento	Подавление ветра	Anti Rüzgar Ustası
Soul Shift	ソウルシフト	소울 시프트	灵魂交接	靈魂轉移	Seelentausch	Cambio espiritual	Changement spirituel	Cambio d'anima	Zmiana duszy	Troca Anímica	Передача души	Ruh Değişimi
Soul Chain	ソウルチェイン	소울 체인	灵魂连锁	靈魂連結	Seelenkette	Cadena espiritual	Chaîne d'âmes	Catena spirituale	Łańcuch dusz	Corrente Anímica	Цепь души	Ruh Zinciri
Soul Link	真・ソウルチェイン	진 소울 체인	真·灵魂连锁	真．靈魂連結	Seelenlink	Vínculo espiritual	Lien spirituel	Collegamento spirituale	Ogniwo duszy	Vínculo Anímico	Звено души	Ruh Bağı
Shift Boost	シフトブースタ	시프트 부스터	交接强化	輪轉強化	Tausch-Boost	Potenciación de cambio	Boost changement	Cambio potenziato	Premia do zmiany	Reforçar Troca	Увеличение передачи хода	Değişim Güçlendirici
Shift Amp	シフトハイブースタ	시프트 하이부스터	高级交接强化	高級輪轉強化	Tauschverstärkung	Amplificación de cambio	Ampli. changement	Cambio amplificato	Wzmocnienie zmiany	Ampliar Troca	Усиление передачи хода	Değişim Arttırıcı
Drain Ability	吸引の才能	흡인의 재능	吸引才能	吸引才能	Fähigkeit entziehen	Absorber habilidad	Capacité d'absorption	Abilità d'assorbimento	Wysysanie – umiejętności	Dreno Hábil	Умелая кража	Beceri Emme
Single-Target Boost	シングルブースタ	싱글 부스터	单体攻击强化	單點強化	Einzelziel-Boost	Potenciación de objetivo único	Boost cible unique	Potenzia bersaglio singolo	Premia (pojedynczy cel)	Reforço Singular	Увеличение по одной цели	Tek Hedef Güçlendirici
Multi-Target Boost	マルチブースタ	멀티 부스터	全体攻击强化	多點強化	Multiziel-Boost	Potenciación de objetivo múltiple	Boost multicible	Potenzia bersaglio multiplo	Premia (wiele celów)	Reforço Plural	Увеличение по множеству целей	Çoklu Hedef Güçlendirici
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Weakness Boost	ウィークブースタ	위크 부스터	弱点强化	弱點強化	Schwäche-Boost	Potenciación de debilidad	Boost point faible	Potenzia debolezza	Premia do osłabienia	Reforçar Fraqueza	Увеличение слабости	Zayıf Nokta Güçlendirici
Weakness Amp	ウィークハイブースタ	위크 하이부스터	高级弱点强化	高級弱點強化	Schwäche-Verstärkung	Amplificación de debilidad	Ampli. point faible	Amplifica debolezza	Wzmocnienie osłabienia	Ampliar Fraqueza	Усиление слабости	Zayıf Nokta Arttırıcı
Healing Master	治癒の素養	치유의 소양	治愈的资质	治癒的資質	Heilungsmeister	Maestro de sanación	Maître de soin	Maestria curativa	Mistrz leczenia	Domínio Curativo	Врачевание	Şifa Ustası
Healing Apex	治癒の極致	치유의 극의	治愈的极致	治癒的極致	Heilungsspitze	Cumbre de sanación	Summum du soin	Apice curativo	Szczyt leczenia	Ápice Curativo	Целительство	Şifa Zirvesi
Critical Boost	会心ブースタ	회심 부스터	会心强化	精準強化	Krit.-Boost	Potenciación de críticos	Boost critique	Potenzia critico	Premia do krytycznych	Reforçar Crítico	Увеличение крит. ударов	Kritik Güçlendirici
Critical Amp	会心ハイブースタ	회심 하이부스터	高级会心强化	高級精準強化	Krit.-Verstärkung	Amplificación de críticos	Ampli. critique	Amplifica critico	Wzmocnienie krytycznych	Ampliar Crítico	Усиление крит. ударов	Kritik Arttırıcı
Buff Boost	カジャブースタ	카쟈 부스터	卡加强化	卡加強化	Buff-Boost	Potenciación de mejora	Boost buff	Potenzia bonus	Premia do bonusu	Reforçar Bônus	Увеличение бонусов	Kuvvet Güçlendirici
Buff Amp	カジャハイブースタ	카쟈 하이부스터	高级卡加强化	高級卡加強化	Buff-Verstärkung	Amplificación de mejora	Ampli. buff	Amplifica bonus	Wzmocnienie bonusu	Ampliar Bônus	Усиление бонусов	Kuvvet Arttırıcı
Ailment Burst	異常発破ブースタ	이상 발파 부스터	异常发破强化	異常發破強化	Statuseffekt-Schub	Estallido de estados alterados	Explosion d'altération	Più danno alterazione	Wybuch efektu	Impulso de Aflição	Всплеск нег. эффектов	Rahatsızlık Patlaması
Ailment Surge	異常発破ハイブースタ	이상 발파 하이부스터	高级异常发破强化	高級異常發破強化	Statuseffekt-Anstieg	Sobrecarga de estados alterados	Afflux d'altération	Super danno alterazione	Skok efektu	Surto de Aflição	Подъем нег. эффектов	Rahatsızlık Akını
Weakness Buffer	ウィークケア	위크 케어	弱点防护	弱點保護	Schwäche-Puffer	Barrera de debilidad	Limiteur de point faible	Attenua debolezza	Bufor osłabienia	Atenuar Fraqueza	Компенсатор слабости	Zayıf Nokta Tamponu
Weakness Mitigator	ウィークハイケア	위크 하이케어	高级弱点防护	高級弱點保護	Schwäche-Dämpfer	Mitigador de debilidad	Atténuateur de point faible	Mitiga debolezza	Łagodzenie osłabienia	Mitigar Fraqueza	Уравнитель слабости	Zayıf Nokta Yatıştırıcı
Phys Boost	物理ブースタ	물리 부스터	物理强化	物理強化	Körp. Boost	Potenc. físico	Boost physique	Potenzia fisico	Premia do fizycznych	Reforçar Físico	Увеличение физ. урона	Fzks Güçlendirici
Phys Amp	物理ハイブースタ	물리 하이부스터	高级物理强化	高級物理強化	Körp. Verstärkung	Amplificación de físico	Ampli. physique	Amplifica fisico	Wzmocnienie fizycznych	Ampliar Físico	Усиление физ. урона	Fzks Arttırıcı
Spirit Refresh	精神回復	정신 회복	精神恢复	精神恢復	Geistfrische	Renuevaespíritu	Rafraîchissement d'esprit	Recupero spirituale	Odświeżenie ducha	Renovar Espírito	Обновление духа	Öz Tazeleme
Spirit Restore	精神大回復	정신 대회복	精神大恢复	精神大量恢復	Geist-Wiederherstellen	Restauraespíritu	Restauration d'esprit	Ripristino spirituale	Przywrócenie ducha	Restaurar Espírito	Восстановление духа	Öz Yenileme
Auto Sukunda	スクンダオート	스쿤다 오토	自动斯坤达	自動斯坤達	Auto-Sukunda	Autosukunda	Auto-Sukunda	Auto Sukunda	Autom. Sukunda	Auto Sukunda	Авто-Сукунда	Otomatik Sukunda
Auto Masukunda	マハスクンダオート	마하스쿤다 오토	自动玛哈斯坤达	自動瑪哈斯坤達	Auto-Masukunda	Automasukunda	Auto-Masukunda	Auto Masukunda	Autom. Masukunda	Auto Masukunda	Авто-Масукунда	Otomatik Masukunda
Auto Bolster	強化オート	강화 오토	自动强化	自動強化	Auto-Polster	Autovigorización	Auto-renforcement	Auto rinforzo	Autom. podpora	Auto Fortificar	Авто-поддержка	Otomatik Destek
Auto Heat Riser	ヒートライザオート	히트라이저 오토	自动灼热奋起	自動灼熱奮起	Auto-Hitzeanstieg	Autosubidón	Embellie auto	Auto aumento di calore	Autom. rozgrzanie	Auto Altercação	Авто-Экзотермия	Otomatik Isı Yükseltici
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
